session_id,timestamp_ms,timestamp_iso,latitude,longitude,accuracy_m,speed_mps,bearing_deg,altitude_m,provider,raw_provider,source,reused
20251025T170307Z,1761411899548,2025-10-25T17:04:59.548000+00:00,53.3430302,-6.2499456,113.64800262451172,0.0,0.0,63.20000076293945,network,network,once,0
20251025T170307Z,1761411900558,2025-10-25T17:05:00.558000+00:00,53.3430302,-6.2499456,120.6969985961914,0.0,0.0,63.20000076293945,network,network,once,0
20251025T170307Z,1761411901539,2025-10-25T17:05:01.539000+00:00,53.3430302,-6.2499456,127.5989990234375,0.0,0.0,63.20000076293945,network,network,once,0
20251025T170307Z,1761411902568,2025-10-25T17:05:02.568000+00:00,53.3430302,-6.2499456,134.73899841308594,0.0,0.0,63.20000076293945,network,network,once,0
20251025T170307Z,1761411903561,2025-10-25T17:05:03.561000+00:00,53.3430302,-6.2499456,141.781005859375,0.0,0.0,63.20000076293945,network,network,once,0
20251025T170307Z,1761411904580,2025-10-25T17:05:04.580000+00:00,53.3430302,-6.2499456,148.85800170898438,0.0,0.0,63.20000076293945,network,network,once,0
20251025T170307Z,1761411905567,2025-10-25T17:05:05.567000+00:00,53.3430302,-6.2499456,155.71798706054688,0.0,0.0,63.20000076293945,network,network,once,0
20251025T170307Z,1761411906577,2025-10-25T17:05:06.577000+00:00,53.3430302,-6.2499456,162.864990234375,0.0,0.0,63.20000076293945,network,network,once,0
20251025T170307Z,1761411907595,2025-10-25T17:05:07.595000+00:00,53.3430302,-6.2499456,169.85800170898438,0.0,0.0,63.20000076293945,network,network,once,0
20251025T170307Z,1761411908569,2025-10-25T17:05:08.569000+00:00,53.3430302,-6.2499456,176.77401733398438,0.0,0.0,63.20000076293945,network,network,once,0
20251025T170307Z,1761411909551,2025-10-25T17:05:09.551000+00:00,53.3430302,-6.2499456,183.70401000976562,0.0,0.0,63.20000076293945,network,network,once,0
20251025T170307Z,1761411910548,2025-10-25T17:05:10.548000+00:00,53.3417663,-6.2505727,106.86000061035156,0.0,0.0,0.0,network,network,once,0
20251025T170307Z,1761411911577,2025-10-25T17:05:11.577000+00:00,53.3417663,-6.2505727,114.03500366210938,0.0,0.0,0.0,network,network,once,0
20251025T170307Z,1761411912573,2025-10-25T17:05:12.573000+00:00,53.3417663,-6.2505727,121.07699584960938,0.0,0.0,0.0,network,network,once,0
20251025T170307Z,1761411913562,2025-10-25T17:05:13.562000+00:00,53.3417663,-6.2505727,127.95800018310547,0.0,0.0,0.0,network,network,once,0
20251025T170307Z,1761411914586,2025-10-25T17:05:14.586000+00:00,53.3417663,-6.2505727,135.06300354003906,0.0,0.0,0.0,network,network,once,0
20251025T170307Z,1761411915575,2025-10-25T17:05:15.575000+00:00,53.3417663,-6.2505727,142.0279998779297,0.0,0.0,0.0,network,network,once,0
20251025T170307Z,1761411916587,2025-10-25T17:05:16.587000+00:00,53.3417663,-6.2505727,149.1820068359375,0.0,0.0,0.0,network,network,once,0
20251025T170307Z,1761411917591,2025-10-25T17:05:17.591000+00:00,53.3417663,-6.2505727,156.05599975585938,0.0,0.0,0.0,network,network,once,0
20251025T170307Z,1761411918569,2025-10-25T17:05:18.569000+00:00,53.3417663,-6.2505727,163.0070037841797,0.0,0.0,0.0,network,network,once,0
20251025T170307Z,1761411919566,2025-10-25T17:05:19.566000+00:00,53.3417663,-6.2505727,170.0489959716797,0.0,0.0,0.0,network,network,once,0
20251025T170307Z,1761411920564,2025-10-25T17:05:20.564000+00:00,53.3417663,-6.2505727,177.0070037841797,0.0,0.0,0.0,network,network,once,0
20251025T170307Z,1761411921564,2025-10-25T17:05:21.564000+00:00,53.3417663,-6.2505727,183.9720001220703,0.0,0.0,0.0,network,network,once,0
20251025T170307Z,1761411922596,2025-10-25T17:05:22.596000+00:00,53.3417663,-6.2505727,191.13999938964844,0.0,0.0,0.0,network,network,once,0
20251025T170307Z,1761411923566,2025-10-25T17:05:23.566000+00:00,53.3417663,-6.2505727,198.0,0.0,0.0,0.0,network,network,once,0
20251025T170307Z,1761411924572,2025-10-25T17:05:24.572000+00:00,53.3417663,-6.2505727,204.97900390625,0.0,0.0,0.0,network,network,once,0
20251025T170307Z,1761411925552,2025-10-25T17:05:25.552000+00:00,53.3417663,-6.2505727,211.88800048828125,0.0,0.0,0.0,network,network,once,0
20251025T170307Z,1761411926572,2025-10-25T17:05:26.572000+00:00,53.3417663,-6.2505727,219.11199951171875,0.0,0.0,0.0,network,network,once,0
